Altium Designer Pick and Place Locations
C:\Users\julianstj\Desktop\WorkNotes\Projects\PTP\TimeCardNPI\HackDesign\WIP\ECAD\Project Outputs for Timingcard_PROJECT\Pick Place for TimeCard-DC-V8_EXP.csv

========================================================================================================================
File Design Information:

Date:       27/01/23
Time:       09:14
Revision:   Not in VersionControl
Variant:    No variations
Units used: mil

"Designator","Comment","Layer","Footprint","Center-X(mil)","Center-Y(mil)","Rotation","Description"
"U13","BNO055","TopLayer","FP-BNO055-MFG","4889.764","-1224.409","270","IMU ACCEL/GYRO/MAG I2C 28LGA"
"U4","DS90LV028AQMA","TopLayer","M08A_L","2185.039","-1218.992","0","Automotive LVDS Dual Differential Line Receiver, 8-pin Narrow SOIC"
"U3","DS90LV027AQMA","TopLayer","M08A_N","2889.764","-1214.465","0","Automotive LVDS Dual Differential Driver, 8-pin Narrow SOIC"
"R25","49.9R","TopLayer","RESC1608X55X25NL10T15","570.866","-1574.803","180","General Purpose Chip Resistor, 49.9 Ohm, +/- 1%, -55 to 155 degC, 0603 (1608 Metric), RoHS, Tape and Reel"
"R17","4.7K","TopLayer","RESC1608X55X30NL15T15","757.874","-2785.433","270","Precision Thick Film Chip Resistor, 4.7 KOhm, +/- 1%, -55 to 155 degC, 0603 (1608 Metric), RoHS, Tape and Reel ERJ-3EKF4701V"
"R13","27_1%_0402","TopLayer","RESC1005X40X25NL05T05","6964.567","-464.567","270",""
"R12","110R","TopLayer","RESC1609X50X30NL10T20","1998.032","-1169.780","270",""
"R11","4.7K","TopLayer","RESC1608X55X25LL10T15","2669.291","-1291.339","0","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0603 (1608 Metric), RoHS, Tape and Reel RC0603FR-074K7L"
"R10","4.7K","TopLayer","RESC1608X55X25LL10T15","2690.945","-1188.976","0","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0603 (1608 Metric), RoHS, Tape and Reel RC0603FR-074K7L"
"C31","0.1uF","TopLayer","CAPC1608X87X45ML20T05","5285.433","-1148.126","270","C0603X104K5RACAUTO"
"C30","0.1uF","TopLayer","CAPC1608X87X45ML20T05","5159.449","-1120.567","180","C0603X104K5RACAUTO"
"C29","0.1uF","TopLayer","CAPC1608X87X45ML20T05","679.134","-3326.772","270","C0603X104K5RACAUTO"
"C28","0.1uF","TopLayer","CAPC1608X87X45ML20T05","688.976","-2244.094","270","C0603X104K5RACAUTO"
"C27","0.1uF","TopLayer","CAPC1608X87X45ML20T05","688.976","-2785.433","270","C0603X104K5RACAUTO"
"C26","0.1uF","TopLayer","CAPC1608X87X45ML20T05","679.134","-1722.441","270","C0603X104K5RACAUTO"
"C24","0.1uF","TopLayer","CAPC1608X87X45ML20T05","2370.079","-1082.677","0","C0603X104K5RACAUTO"
"C23","0.1uF","TopLayer","CAPC1608X87X45ML20T05","2667.323","-1120.567","0","C0603X104K5RACAUTO"
"AN1","RF2-49B-T-00-50-G-HDW","TopLayer","AMPH-901-143-6RFX_V","-84.645","-1573.323","180","Coaxial connector, 50 Ohm, -65 to 165 degC, 5-Pin THD, RoHS, Bulk"
"AN3","RF2-49B-T-00-50-G-HDW","TopLayer","AMPH-901-143-6RFX_V","-84.646","-2636.299","180","Coaxial connector, 50 Ohm, -65 to 165 degC, 5-Pin THD, RoHS, Bulk"
"AN2","RF2-49B-T-00-50-G-HDW","TopLayer","AMPH-901-143-6RFX_V","-84.646","-2104.803","180","Coaxial connector, 50 Ohm, -65 to 165 degC, 5-Pin THD, RoHS, Bulk"
"AN4","RF2-49B-T-00-50-G-HDW","TopLayer","AMPH-901-143-6RFX_V","-84.645","-3167.811","180","Coaxial connector, 50 Ohm, -65 to 165 degC, 5-Pin THD, RoHS, Bulk"
"U7","AT24MAC402-STUM-T","TopLayer","FP-5TS1-IPC_C","4606.299","-1258.362","270","IC EEPROM 2K I2C 1MHZ SOT23-5"
"C25","0.1uF","TopLayer","CAPC1608X87X45ML20T05","4478.346","-1258.362","270","C0603X104K5RACAUTO"
"R16","4.7K","TopLayer","RESC1608X55X30NL15T15","836.614","-2785.433","270","Precision Thick Film Chip Resistor, 4.7 KOhm, +/- 1%, -55 to 155 degC, 0603 (1608 Metric), RoHS, Tape and Reel ERJ-3EKF4701V"
"R15","4.7K","TopLayer","RESC1608X55X30NL15T15","748.032","-1722.441","270","Precision Thick Film Chip Resistor, 4.7 KOhm, +/- 1%, -55 to 155 degC, 0603 (1608 Metric), RoHS, Tape and Reel ERJ-3EKF4701V"
"R5","1.21_1%_0402","TopLayer","RESC0402(1005)_N","5677.166","-2220.472","270","1R21 0.063W 1% 0402 (1005 Metric)  SMD"
"U9","RCB-F9T","TopLayer","GNSS","827.855","-618.598","0","MOD, GPS"
"U5","HTST-105-01-L-DV-A","TopLayer","SAMTEC_HTST-105-01-L-DV-A","5892.913","-3300.394","0","CONN, HDR, 2X5, VERT, 0.1IN  SHROUDED, SMT, HTSH SERIES"
"U2","INA219BIDR","TopLayer","FP-D0008A-MFG","5511.811","-1263.780","270","IC MONITOR PWR/CURR BIDIR 8-SOIC"
"U1","MIC24052YJL-TR","TopLayer","QFN28_5X6_MCH","5847.964","-2134.404","90","No Description Available"
"R30","4.7K","TopLayer","RESC1608X55X30NL15T15","757.874","-2244.094","270","Precision Thick Film Chip Resistor, 4.7 KOhm, +/- 1%, -55 to 155 degC, 0603 (1608 Metric), RoHS, Tape and Reel ERJ-3EKF4701V"
"R29","4.7K","TopLayer","RESC1608X55X30NL15T15","826.772","-2244.095","270","Precision Thick Film Chip Resistor, 4.7 KOhm, +/- 1%, -55 to 155 degC, 0603 (1608 Metric), RoHS, Tape and Reel ERJ-3EKF4701V"
"R28","49.9R","TopLayer","RESC1608X55X25NL10T15","580.709","-2627.953","180","General Purpose Chip Resistor, 49.9 Ohm, +/- 1%, -55 to 155 degC, 0603 (1608 Metric), RoHS, Tape and Reel"
"R24","ERJ-2GE0R00X","TopLayer","RESC1005X04N","1330.709","-3472.441","0","RES, 0. OHM, 1%, 1/16W, TF, AEC-Q200, 0402"
"R23","ERJ-2GE0R00X","TopLayer","RESC1005X04N","1330.709","-3429.134","0","RES, 0. OHM, 1%, 1/16W, TF, AEC-Q200, 0402"
"R22","ERJ-3EKF4701V","TopLayer","RESC1608X50N","1134.252","-2636.315","180","RES, 4.7K, 1%, 1/10W, TF, 0603"
"R21","CRCW080533R0FKEA","TopLayer","RESC2012X50N","6370.079","-3429.134","270","RES, 33 OHM, 1%, 1/8W, TF, 0805"
"R20","CRCW080533R0FKEA","TopLayer","RESC2012X50N","6551.181","-3425.197","270","RES, 33 OHM, 1%, 1/8W, TF, 0805"
"R19","CRCW080533R0FKEA","TopLayer","RESC2012X50N","5361.624","-3478.796","0","RES, 33 OHM, 1%, 1/8W, TF, 0805"
"R18","CRCW080533R0FKEA","TopLayer","RESC2012X50N","5365.561","-3317.379","0","RES, 33 OHM, 1%, 1/8W, TF, 0805"
"R9","1.21_1%_0402","TopLayer","RESC1005X40X25LL10T10","5944.882","-2299.213","90",""
"R8","2mOhm_1%_1206","TopLayer","RESC3216X89X64NL25T25","6409.449","-2059.055","90",""
"R7","2mOhm_1%_1206","TopLayer","RESC3216X89X64NL25T25","5767.717","-1452.756","90",""
"R6","2.21_1%_0402","TopLayer","RESC1005X40X25ML05T10","6066.929","-2322.835","180",""
"R4","1.21_1%_0402","TopLayer","RESC0402(1005)_N","6169.291","-2397.638","0","1R21 0.063W 1% 0402 (1005 Metric)  SMD"
"R3","4.7K_0402","TopLayer","RESC1005X40X25LL05T05","5629.921","-2055.118","0","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R2","4.7K_0402","TopLayer","RESC1005X40X25LL05T05","5629.921","-2090.551","0","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R1","200_1%_0402","TopLayer","FP-ERJ2RK-IPC_A","6862.205","-3224.409","180","RES SMD 200 OHM 1% 1/10W 0402"
"P2","PCIex4","TopLayer","PCIE_4LANE_EDGE","2161.417","-4004.518","0","PCIE x4 Edge Connector,OrCAD Symbol,NC"
"L2","2.2uH_10A","TopLayer","FP-IHLP-2525EZ-FP_2_413x3-MFG","6129.921","-2759.843","0","Commercial Inductors, High Saturation Series 2.2uH 10A 13.6mO 20%"
"L1","2.2uH_10A","TopLayer","FP-IHLP-2525EZ-FP_2_413x3-MFG","6165.354","-2157.480","0","Commercial Inductors, High Saturation Series 2.2uH 10A 13.6mO 20%"
"F1","FUSE_0603_5.00A","TopLayer","FUSM1608X60N","5948.819","-1594.488","180","FUSE SLOW 5.00A 32V M 0603"
"D14","155124M173200","TopLayer","155124M173200","-190.453","-1084.646","90","LED (Multiple)"
"D13","155124M173200","TopLayer","155124M173200","-190.453","-651.575","90","LED (Multiple)"
"D11","BLUE","TopLayer","FP-LTST-C191TBKT-MFG","472.441","118.110","90","LED BLUE CLEAR CHIP SMD"
"D8","BAT54SW","TopLayer","SOT65P210X110-3N","6370.079","-3248.032","270","DIO, SCHOTTKY, BAT54S, DUAL SERIES, 30V, 200MA, SC-70"
"D7","BAT54SW","TopLayer","SOT65P210X110-3N","6557.087","-3249.016","270","DIO, SCHOTTKY, BAT54S, DUAL SERIES, 30V, 200MA, SC-70"
"D6","BAT54SW","TopLayer","SOT65P210X110-3N","5195.286","-3478.796","0","DIO, SCHOTTKY, BAT54S, DUAL SERIES, 30V, 200MA, SC-70"
"D5","BAT54SW","TopLayer","SOT65P210X110-3N","5196.270","-3317.379","0","DIO, SCHOTTKY, BAT54S, DUAL SERIES, 30V, 200MA, SC-70"
"D4","SML-LX0603IW-TR","TopLayer","FP-SML-LX0603IW-TR-MFG","6728.346","-3232.284","180","LED RED DIFFUSED SMD"
"C63","0.1uF","TopLayer","CAPC1608X87X45ML20T05","3481.060","-1014.822","270","C0603X104K5RACAUTO"
"C62","CAP_0805_10UF_25V","TopLayer","CAPC2012X14N","3574.803","-1003.937","90","CAP, CER, 10.UF, 25V, 10%, X5R, 0805"
"C61","0.1uF","TopLayer","CAPC1608X87X45ML20T05","984.252","-953.244","90","C0603X104K5RACAUTO"
"C60","10uF","TopLayer","FP-MK212BG-MFG","895.669","-943.402","270","None"
"C59","0.1uF","TopLayer","CAPC1608X87X45ML20T05","1141.732","-766.236","90","C0603X104K5RACAUTO"
"C58","10uF","TopLayer","FP-MK212BG-MFG","1230.315","-760.331","270","None"
"C53","CAP_0402_0.1UF_50V","BottomLayer","CAPC1005X06N","2734.410","-3806.000","90","CAP, CER, 0.1UF, 50V, 10%, X7R, AEC-Q200, 0402"
"C52","CAP_0402_0.1UF_50V","BottomLayer","CAPC1005X06N","2694.410","-3806.000","90","CAP, CER, 0.1UF, 50V, 10%, X7R, AEC-Q200, 0402"
"C51","CAP_0402_0.1UF_50V","BottomLayer","CAPC1005X06N","2569.410","-3806.000","90","CAP, CER, 0.1UF, 50V, 10%, X7R, AEC-Q200, 0402"
"C50","CAP_0402_0.1UF_50V","BottomLayer","CAPC1005X06N","2534.410","-3806.000","90","CAP, CER, 0.1UF, 50V, 10%, X7R, AEC-Q200, 0402"
"C49","CAP_0402_0.1UF_50V","BottomLayer","CAPC1005X06N","2419.410","-3806.000","90","CAP, CER, 0.1UF, 50V, 10%, X7R, AEC-Q200, 0402"
"C48","CAP_0402_0.1UF_50V","BottomLayer","CAPC1005X06N","2379.410","-3806.000","90","CAP, CER, 0.1UF, 50V, 10%, X7R, AEC-Q200, 0402"
"C47","CAP_0402_0.1UF_50V","BottomLayer","CAPC1005X06N","2226.410","-3806.000","90","CAP, CER, 0.1UF, 50V, 10%, X7R, AEC-Q200, 0402"
"C46","CAP_0402_0.1UF_50V","BottomLayer","CAPC1005X06N","2183.410","-3806.000","90","CAP, CER, 0.1UF, 50V, 10%, X7R, AEC-Q200, 0402"
"C45","CAP_0402_0.1UF_50V","BottomLayer","CAPC1005X06N","2104.410","-3806.000","90","CAP, CER, 0.1UF, 50V, 10%, X7R, AEC-Q200, 0402"
"C44","CAP_0402_0.1UF_50V","BottomLayer","CAPC1005X06N","2064.410","-3806.000","90","CAP, CER, 0.1UF, 50V, 10%, X7R, AEC-Q200, 0402"
"C22","10uF_16V_0603","TopLayer","FP-0603-L_1_6_0_2-W_0_8_0-MFG","6503.937","-2248.032","270","Multilayer Ceramic Capacitor 10uF 16V X5R 20% SMD 0603 T/R"
"C21","0.1uF_0402","TopLayer","CAPC1005X56X25NL10T15","6437.008","-2255.905","90",""
"C20","10uF_16V_0603","TopLayer","FP-0603-L_1_6_0_2-W_0_8_0-MFG","5346.457","-1338.583","180","Multilayer Ceramic Capacitor 10uF 16V X5R 20% SMD 0603 T/R"
"C19","0.1uF_0402","TopLayer","CAPC1005X56X25NL10T15","5342.520","-1413.386","0",""
"C18","0.1uF_25V_0402","TopLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","6818.898","-2072.223","270","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C17","1uF_16V_0402","TopLayer","FP-0402-L_1_0_0_05-W_0_5-IPC_A","6833.617","-1851.796","90","None"
"C16","2.2uF_16V_0402","TopLayer","FP-C1005-050-0_05-IPC_A","6669.291","-2074.803","270","Multilayer Ceramic Capacitors 2.2µF ±10% 16V X5R SMD 0402"
"C15","10uF_16V_0603","TopLayer","FP-0603-L_1_6_0_2-W_0_8_0-MFG","6744.095","-2074.803","270","Multilayer Ceramic Capacitor 10uF 16V X5R 20% SMD 0603 T/R"
"C14","100uF_16V_2917","TopLayer","FP-T495D107K016ATE125-MFG","6602.362","-1834.646","270","CAP TANT 100UF 10% 16V 2917"
"C13","47uF_16V_1206","TopLayer","FP-C3216-160-0_2-MFG","6755.905","-1846.457","90","Multilayer Ceramic Capacitors 47uF ±20% 16V X5R SMD 1206"
"C12","4.7uF_50V_1206","TopLayer","FP-GRM31C-0_2-e0_3_0_8-IPC_C","5866.142","-1885.827","90","Chip Multilayer Ceramic Capacitors for General Purpose, 1206, 4.7uF, X7R, 15%, 10%, 50V"
"C11","4.7uF_50V_1206","TopLayer","FP-GRM31C-0_2-e0_3_0_8-IPC_C","5960.630","-1885.827","90","Chip Multilayer Ceramic Capacitors for General Purpose, 1206, 4.7uF, X7R, 15%, 10%, 50V"
"C10","100uF_16V_2917","TopLayer","FP-T495D107K016ATE125-MFG","6173.228","-1913.386","180","CAP TANT 100UF 10% 16V 2917"
"C9","0.1uF_50V_0603","TopLayer","FP-CC0603-DA-MFG","5992.126","-2397.638","270","CAP CER 0.1UF 50V X7R 0603"
"C8","4.7nF_50V_0402","TopLayer","FP-CC0402-MFG","5602.362","-1996.063","270","CAP CER 4700PF 50V X7R 0402"
"C7","DNI_1nF_50V_0402","TopLayer","FP-CL180-IPC_C","5913.386","-2374.016","180","Cap Ceramic 1nF 50V C0G ±5% SMD 0402 +125°C Paper T/R"
"C6","0.1uF_25V_0402","TopLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","5625.984","-2145.669","90","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C5","2.2uF_16V_0402","TopLayer","FP-C1005-050-0_05-IPC_A","5535.433","-2232.284","90","Multilayer Ceramic Capacitors 2.2µF ±10% 16V X5R SMD 0402"
"C4","1uF_16V_0402","TopLayer","FP-0402-L_1_0_0_05-W_0_5-IPC_A","5614.173","-2216.535","180","None"
"C3","0.1uF_50V_0603","TopLayer","FP-CC0603-DA-MFG","6169.291","-2334.646","180","CAP CER 0.1UF 50V X7R 0603"
"C2","0.1uF","TopLayer","CAPC1608X87X45ML20T05","5681.102","-1204.724","270","C0603X104K5RACAUTO"
"C1","CAP_0805_10UF_25V","TopLayer","CAPC2012X14N","5775.591","-1208.661","90","CAP, CER, 10.UF, 25V, 10%, X5R, 0805"
